network,domain,site_code,ws_area_ha,cc_mean_annual_precip,cc_mean_annual_temp,vd_mean_eos,vd_mean_los,va_mean_annual_gpp,va_mean_annual_npp,te_slope_mean,te_elev_mean,te_elev_min,te_elev_max,te_aspect_mean,hd_bfi_mean,lg_nlcd_water,lg_nlcd_ice_snow,lg_nlcd_dev_open,lg_nlcd_dev_low,lg_nlcd_dev_med,lg_nlcd_dev_hi,lg_nlcd_barren,lg_nlcd_forest_dec,lg_nlcd_forest_evr,lg_nlcd_forest_mix,lg_nlcd_shrub_dwr,lg_nlcd_shrub,lg_nlcd_grass,lg_nlcd_sedge,lg_lncd_lichens,lg_nlcd_moss,lg_nlcd_pasture,lg_nlcd_crop,lg_nlcd_wetland_wood,lg_nlcd_wetland_herb,pf_soil_org,pf_soil_sand,pf_soil_silt,pf_soil_clay,pf_soil_ph,pi_soil_thickness,ci_mean_annual_et,pd_geo_Al2O3_mean,pd_geo_CaO_mean,pd_geo_CompressStrength_mean,pd_geo_Fe2O3_mean,pd_geo_HydaulicCond_mean,pd_geo_K2O_mean,pd_geo_MgO_mean,pd_geo_N_mean,pd_geo_Na2O_mean,pd_geo_P2O5_mean,pd_geo_S_mean,pd_geo_SiO2_mean
lter,arctic,Kuparuk_River_1.8,0.597772598257298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Kuparuk_River_2,14154.2615977865,NA,NA,NA,NA,NA,NA,3.560442221658345,974.7353344298245,731,1447,153.07062423112188,NA,0.4,0.4,0,0.3,0,0,18.2,0,0,0,72.1,3.5,0,4.8,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Kuparuk_River_2.5,14103.4298200976,NA,NA,NA,NA,NA,NA,3.5667361589788986,975.2883663366337,731,1447,152.9827482611232,NA,0.4,0.4,0,0.3,0,0,18.3,0,0,0,72.1,3.5,0,4.8,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Kuparuk_River_3,4.76798302778749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Kuparuk_River_4,14182.5013549242,NA,NA,NA,NA,NA,NA,3.5599811106283226,974.0986320109439,727,1447,152.86527160874755,NA,0.4,0.4,0,0.3,0,0,18.2,0,0,0,72.1,3.6,0,4.8,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Kuparuk_River_4.1,14201.822547206,NA,NA,NA,NA,NA,NA,3.5580857596709348,973.7651960114738,724,1447,152.78078796414425,NA,0.4,0.4,0,0.3,0,0,18.1,0,0,0,72.1,3.6,0,4.8,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_-0.1,7018.6860330774,NA,NA,NA,NA,NA,NA,1.53544247189667,882.9813443072702,771,1142,162.1889066744325,NA,3.8,0,0,0.5,0,0,3.9,0,0,0,68.4,2.2,0,20.5,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,9.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_-0.3,6863.01204242572,NA,NA,NA,NA,NA,NA,1.5259416364644816,883.9565704679181,771,1142,162.23162260047025,NA,3.9,0,0,0.5,0,0,4,0,0,0,68.6,2.2,0,20.2,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_-0.7,6785.45800933438,NA,NA,NA,NA,NA,NA,1.5226664424990635,885.0762904140669,771,1142,162.36140883986542,NA,3.9,0,0,0.4,0,0,4,0,0,0,68.6,2.2,0,20.3,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_-1.2,5755.3860355872,NA,NA,NA,NA,NA,NA,1.365713376041262,879.7607238605898,773,1118,153.80226546645804,NA,4.6,0,0,0.4,0,0,4,0,0,0,65.8,2,0,22.4,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,10.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_0.23,7435.24109172792,NA,NA,NA,NA,NA,NA,1.6347614296854964,881.9636929460581,771,1142,167.485033669822,NA,3.6,0,0,0.5,0,0,3.7,0,0,0,68.7,3.3,0,19.6,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,9.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_0.48,7436.72675941301,NA,NA,NA,NA,NA,NA,1.6344550955894852,881.88027986525,770,1142,167.4580159001738,NA,3.6,0,0,0.5,0,0,3.7,0,0,0,68.7,3.3,0,19.6,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,9.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_1.06,7536.54727715549,NA,NA,NA,NA,NA,NA,1.634142369131044,880.8116683725691,763,1142,168.32103168864487,NA,3.6,0,0,0.5,0,0,3.7,0,0,0,68.9,3.3,0,19.5,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,9.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_1.37,7577.54298506216,NA,NA,NA,NA,NA,NA,1.6363816077537037,880.2598525298754,758,1142,168.36550069101554,NA,3.5,0,0,0.5,0,0,3.7,0,0,0,69,3.3,0,19.4,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,9.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_1.7,7605.76522093929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_2.5,8288.91120140667,NA,NA,NA,NA,NA,NA,1.7546842437443595,879.5304509530451,754,1142,173.3218175623443,NA,3.2,0,0,0.5,0,0,3.5,0,0,0,69.8,3.7,0,18.7,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Oksrukuyik_Creek_2.7,8288.9112014113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Roche_Moutonnee_Creek_Main,8498.2632199557,NA,NA,NA,NA,NA,NA,14.183955911148514,1532.8288288288288,842,2195,182.65797074378608,NA,0,1.8,0,0,0,0,71.5,0,0,0,24.7,2.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Toolik_Inlet_Main,4472.63299217937,NA,NA,NA,NA,NA,NA,2.3183428282702483,841.2993153427019,721,1063,234.2940971250506,NA,2.3,0,0,1.8,0,0,0.7,0,0,0,78.7,6.4,0,9.7,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,13.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,arctic,Trevor_Creek_Main,4310.74566837656,NA,NA,NA,NA,NA,NA,22.147161400717646,1595.6231740552,886,2222,200.9626277392445,NA,0,2,0,0,0,0,73.1,0,0,0,22.7,2.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,boulder,GGL,272.70310649759,548.6110496403301,5.298348630312916,354.5882352941176,NA,9219.356327727795,5498.563239048572,13.136162666498263,2611.920274310164,2431.9189453125,2731.267822265625,148.16211670640718,67.92,0,0,0,0,0,0,0,0.9,91.4,0.1,0,7.1,0,0,0,0,0,0,0.5,0,3.29,66.73,20.86,12.41,6.45,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,boulder,GGU,91.4638978850041,630.3913749621628,4.907295349879222,347.88235294117646,NA,9235.35462919049,5531.216916148572,10.30601570517013,2677.3250439750345,2579.505615234375,2731.206787109375,164.24684553338898,67.83,0,0,0,0,0,0,0,2.6,95.6,0.4,0,0.1,0,0,0,0,0,0,1.3,0,3.62,66.21,20.61,13.19,6.48,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,boulder,BC_SW_4,26425.1770147355,744.3595509212289,3.2209525836918456,335.88235294117646,NA,7922.9634078656345,4864.042411963914,9.446797102470233,2895.1710076857385,1813,3988,141.58930837213165,66.75,1,0.9,1.4,0.7,0.1,0,3.4,2,60.5,0.2,0,20,8,0,0,0,0,0,1.6,0.3,2.69,66.48,22.71,10.7,6.12,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,boulder,BC_SW_20,9522.97828272054,866.5111870483117,2.3552261978838143,335.47058823529414,NA,7299.406914961674,4493.566256312154,11.373409895149994,3157.1687462863933,2510,3975,140.17570908581456,65.75,0.6,0.9,1.7,0.9,0.3,0,4.8,2.9,49.8,0.3,0,24.1,11.9,0,0,0,0,0,1.6,0.3,2.86,65.93,24.4,9.67,5.92,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,RedondoMeadow,593.330925539074,690.1961005265242,5.774713544780968,345.1764705882353,NA,NA,NA,17.65552640518704,2822.6141239960725,2467.83447265625,3429.611328125,221.7318787542725,57.56,0,0,0,0,0,0,0.8,1.3,56.6,3.2,0,7.1,31,0,0,0,0,0,0,0,0.52,64.72,24.45,11.1,6.55,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,HistoryGrove,75.6203204944092,668.2922245599475,4.476795752350846,349.52941176470586,NA,9090.853002522375,5648.637575080423,10.815079565913075,2899.804257559655,2683.315673828125,3017.324462890625,156.66378091898486,60.84,0,0,0,0,0,0,0,0,42.4,2.6,0,5.1,49.8,0,0,0,0,0,0,0,0.52,68.93,23.32,8.34,6.03,1,NA,14.67,2.26,30.37,4.36,0,3.83,0.9,0.04,3.81,0.13,0.02,68.6
czo,catalina_jemez,UpperJaramillo,741.544754868409,668.2922245599475,4.476795752350846,351,NA,NA,NA,12.770143389879753,2909.4240398210704,2717.98095703125,3322.33544921875,178.57327546137995,60.64,0,0,0,0,0,0,3.5,0.2,63.4,2.1,0,0.1,30.4,0,0,0,0,0,0.1,0.3,0.89,50.17,28.36,18.89,6.3,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,LowerJaramillo,2732.60398781136,649.5920999623864,4.4616919923636935,348.70588235294116,NA,9205.886381721613,5690.94925321962,11.161057818439721,2805.764446235115,2623,3321,189.6772814697943,62.21,0,0,0,0,0,0,1,0.1,39.1,0.7,0,0.4,57.5,0,0,0,0,0,0,1.1,0.95,55.59,26.89,16.65,6.32,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,UpperLaJara,351.192323691097,756.5001755079808,4.378054712723625,347.52941176470586,NA,NA,NA,14.28739515477499,3121.3740367975256,2766.373291015625,3429.41162109375,107.57464230305922,60,0,0,0,0,0,0,0.4,0,25.1,4.5,0,1.2,68.7,0,0,0,0,0,0,0,0.56,68.1,24.23,8.23,6.18,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,LowerLaJara,373.330049346688,756.5001755079808,4.378054712723625,347.5882352941176,NA,9801.937374612286,6182.000652475965,14.122363543761894,3106.941791842341,2707.163818359375,3429.41162109375,109.17611079576753,60,0,0,0,0,0,0,0.4,0,25.2,4.3,0,1.2,69,0,0,0,0,0,0,0,0.55,68.1,24.18,8.29,6.18,0.88,NA,14.66,2.26,30.28,4.38,0.02,3.82,0.9,0.04,3.8,0.13,0.02,68.57
czo,catalina_jemez,LowerRedondo,1302.45029024401,658.2348248944879,5.81151028524093,346.29411764705884,NA,11345.526172042062,7082.639986704881,17.317620455923368,2906.6309133315867,2500.801513671875,3435.467041015625,236.9352505094972,59.03,0,0,0,0,0,0,1.5,1.5,61.4,1.9,0,5,28.6,0,0,0,0,0,0,0,0.77,53.17,27.14,16.88,6.3,0.86,NA,14.56,2.18,82.41,4.77,0.36,3.75,0.91,0.05,3.67,0.13,0.02,67.99
czo,catalina_jemez,MC_ FLUME,37.1917407880278,756.5001755079808,4.378054712723625,349.94117647058823,NA,NA,NA,13.422709884549873,3081.469544977945,2985.410888671875,3259.372314453125,106.60079329355939,60,0,0,0,0,0,0,0,0,0.2,5.3,0,0,94.5,0,0,0,0,0,0,0,0.56,67.64,24.63,8.23,6.22,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,MarshallGulch,159.693511385123,904.8355510288995,12.28666328557818,338.2352941176471,NA,NA,NA,19.251437394896104,2428.087009050505,2282.24267578125,2629.763916015625,147.00884301125018,9,0,0,0,0,0,0,0,0,36.1,0,0,63.9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,Bigelow,3.96841028665908,NA,NA,330.70588235294116,NA,NA,NA,10.920670847122562,2552.1622193889852,2521.146728515625,2575.85107421875,150.879386049043,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,OracleRidge,88.0054388786304,839.78629991606,13.070644698232975,336.70588235294116,NA,NA,NA,19.689727551856272,2271.7902492142507,2046.7783203125,2467.3642578125,106.35407766909387,11,0,0,6.9,0.1,0,0,0,0,69.3,0,0,23.7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,UpperRedondo,420.903749091213,660.9928000664629,5.255397006221959,347.8235294117647,NA,NA,NA,13.89238352221408,2986.937426943382,2704.483154296875,3435.479248046875,252.8094880770181,60,0,0,0,0,0,0,0.8,0.5,60.5,1.1,0,0.9,36.1,0,0,0,0,0,0,0,1.04,44.17,29.22,22.56,6.27,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,catalina_jemez,FLUME_MCZOB,37.1917407885708,756.5001755079808,4.378054712723625,349.94117647058823,NA,NA,NA,13.422709884549873,3081.469544977945,2985.410888671875,3259.372314453125,106.60079329355939,60,0,0,0,0,0,0,0,0,0.2,5.3,0,0,94.5,0,0,0,0,0,0,0,0.56,67.64,24.63,8.23,6.22,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,calhoun,weir_3,4.73915502252533,1158.7357251636247,15.776883242678679,318.3529411764706,210,16785.72166345,7705.026733645715,9.124011205313957,160.5313186492614,138.38919067382812,171.0792694091797,231.49421671580313,53,0,0,0,0,0,0,0,63,13.7,23.3,0,0,0,0,0,0,0,0,0,0,0.94,63.98,18.18,17.85,6.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,calhoun,weir_4,6.53102550520252,NA,NA,320.05882352941177,215,16962.18165357535,7711.607286274286,8.543698802536666,161.650554105217,139.8023223876953,172.97201538085938,196.6928772814205,53,0,0,0,0,0,0,0,70.8,5.2,24,0,0,0,0,0,0,0,0,0,0,0.86,62.66,18.19,19.15,6.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czo,calhoun,weir_2,7.31294490647589,1158.7357251636247,15.776883242678679,321.4117647058824,204,17267.336110669916,7432.992714542857,8.737533348008926,158.032668098155,132.408447265625,173.00979614257812,230.00686604930087,53,0,0,0,0,0,0,0,30.1,50.5,19.4,0,0,0,0,0,0,0,0,0,0,0.77,61.24,18.2,20.57,6.24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,Q1,6.85230124926723,NA,NA,NA,NA,NA,NA,20.61842760018447,327.7838814161276,250.87123107910156,413.8465881347656,274.0461244685356,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,Q2,6.32776712507104,NA,NA,NA,NA,NA,NA,22.909586302081408,355.97603786663814,260.2657165527344,453.0930480957031,206.9534823434258,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,Q3,32.6429304869289,NA,NA,NA,NA,NA,NA,20.661292489755382,441.17795310210516,248.64031982421875,631.4161376953125,158.84155013945394,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,QG,144.141488221499,NA,NA,NA,NA,NA,NA,14.31341644965168,700.411607501381,629.21063232421875,842.85736083984375,163.77132128649467,NA,0,0,0,0,0.4,0,0.3,0,99.3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,QS,150.524299299199,NA,NA,NA,NA,NA,NA,17.46072510305956,710.294385129998,325.911376953125,1012.1900024414062,220.73761583328445,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,RI,336.289938452396,NA,NA,NA,NA,NA,NA,14.350714813336973,686.8978285620202,614.05767822265625,842.85736083984375,169.21539361397217,NA,0,0,0,0,0.2,0,0.1,0,99.7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,luquillo,MPR,1784.91375636796,NA,NA,NA,NA,NA,NA,21.98475925842871,511.1458728866696,84.11820220947266,1055.0914306640625,164.35118533633786,NA,0,0,0,0,0,0,0,0,99.9,0,0,0,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-5,35.7804313193687,1357.5353509748325,9.741856251340357,314.94117647058823,188,NA,NA,14.916616442636185,782.7652805432083,720.98992919921875,837.2083740234375,189.5265948122658,34,0,0,2.9,0,0,0,0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,1.03,23.98,54.25,21.73,5.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-4,0.101085763122321,NA,NA,316.88235294117646,189,NA,NA,16.07409127135026,753.5158321982935,737.813232421875,765.1456298828125,168.85296761362176,34,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-2,14.8455437559824,1357.5353509748325,9.741856251340357,319.29411764705884,202,NA,NA,14.449076596773377,773.2593972874428,703.889892578125,816.67724609375,173.82242148169217,34.66,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.54,54.69,21.76,5.29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-3,33.7896888882656,1357.5353509748325,9.741856251340357,321.29411764705884,202,NA,NA,11.338516540202377,804.667402802991,727.896484375,865.2232666015625,165.24623382557186,34.83,0,0,3,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0.98,26.12,53.3,20.58,5.22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-10,15.6406424329272,1357.5353509748325,9.741856251340357,325.1764705882353,216,NA,NA,15.085833132483959,766.6690107410323,706.11181640625,803.8638916015625,197.38636629179422,34.76,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.13,54.91,21.95,5.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-1,29.7559411399298,1357.5353509748325,9.741856251340357,320.5882352941176,211,NA,NA,19.772214828392727,741.3580217556707,634.96917724609375,802.3963623046875,147.9382942355738,35,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.13,54.91,21.95,5.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-13,1.34994773358713,1357.5353509748325,9.741856251340357,316.05882352941177,196,NA,NA,17.02268467440841,758.4513570984079,712.98785400390625,789.89593505859375,277.3625138776845,35,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.13,54.91,21.95,5.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-7,27.3715918349281,1357.5353509748325,9.741856251340357,321.05882352941177,201,NA,NA,11.886582884268945,797.7767730451515,713.1253662109375,854.25518798828125,118.58393014579714,35,0,0,6.2,0,0,0,0,91.5,0,2.3,0,0,0,0,0,0,0,0,0,0,1.13,33.48,49.33,17.19,5.03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-6,21.3423728337547,1357.5353509748325,9.741856251340357,312.7647058823529,183,NA,NA,11.494008227706248,781.7102973118117,712.98333740234375,831.82568359375,185.57451568577753,35,0,0,0,0,0,0,0,11.9,12.6,75.5,0,0,0,0,0,0,0,0,0,0,2.96,14.74,54.02,28.89,5.29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usfs,fernow,WS-14,132.013553249478,1357.5353509748325,9.741856251340357,315.88235294117646,195,NA,NA,16.449215995633388,764.0065541221311,608.14605712890625,867.0906982421875,150.89977585146488,35,0,0,2.7,0,0,0,0,78.7,2.2,16.4,0,0,0,0,0,0,0,0,0,0,1.41,25.67,52.46,21.41,5.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,PH,8495.10150487657,1250.9898370956275,1.1610459235435415,333.4117647058824,NA,5270.19607266614,3152.2001518518355,14.40548251610974,3353.165870307167,2766,4025,173.88047966070144,68.08,0.1,0.7,0.9,0,0,0,12.9,10.2,23.3,1,0,38.3,6.5,0,0,0,0,0,3.8,2.1,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,EBC,6992.1744840004,1335.6184114461125,0.2928879484885529,332.8235294117647,NA,4934.904307767961,2997.951089196477,14.898659323834105,3428.3073089700997,2888,4025,181.7056010004096,67.92,0.1,0.9,0.5,0,0,0,15.7,6.3,25.3,0.4,0,37.9,7.4,0,0,0,0,0,3.6,1.9,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Copper,2366.85643031477,1574.55194807848,-0.6042466196014561,333.8235294117647,NA,4047.6513456781004,2473.2414243340354,24.513191752711727,3528.375499684103,2881.125244140625,4121.6591796875,199.3044212397458,67.81,0.1,2.4,0,0,0,0,27.3,2.2,19.4,0.1,0,39.6,5.4,0,0,0,0,0,2.1,1.2,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Benthette,17.6872213081296,NA,NA,333.88235294117646,NA,6906.32931600296,4396.299896213067,24.51288547784299,3069.3488651363805,2905.25537109375,3540.59375,84.6567475154241,69,0,0,0,0,0,0,0,43,13.9,1.2,0,39.3,2.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Avery,59.7616581169428,1221.1765248633674,1.2449994808092253,329.6470588235294,NA,4574.534874407488,2877.5983287803374,27.75739121977219,3388.9793375606523,2925.3203125,3842.367919921875,242.88075464290077,68,0,0,0.4,0,0,0,5.1,13.2,30.9,0.1,0,41.5,7.7,0,0,0,0,0,0.4,0.8,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Marmot,37.7360671998785,1201.3322499838337,1.2545742393528942,332.11764705882354,NA,7221.598903172284,4612.0145554728415,18.12469226268329,3152.1497270505793,2962.428466796875,3515.087158203125,232.31607691676646,68,0,0,0,0,0,0,0,33.5,52.6,1,0,12.2,0.4,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Gothic,89.6694544138682,1033.3351501135883,1.7176235932203736,334.94117647058823,NA,6966.728808766826,4219.062704040524,20.256225975005265,3377.789185727579,2933.6416015625,3808.74951171875,165.07669568269813,68.4,0,0,0,0,0,0,7.1,1.3,61.3,0,0,18.5,7.6,0,0,0,0,0,4.2,0,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Rock,357.009749775352,1190.7360492583218,1.2455775228843957,333.52941176470586,NA,6023.41833576939,3752.9044974975454,15.53536398195444,3375.599584355789,2935.343505859375,3867.66845703125,119.48860509665938,68.13,0,0,0,0,0,0,2,1.6,54.3,0.1,0,34.9,5.4,0,0,0,0,0,0.6,1.1,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doe,east_river,Bradley,382.300057099394,1576.727922384729,-0.6183730453160853,331.47058823529414,NA,5686.482990480819,3453.1108702487873,21.71136877857729,3503.4238983587375,2934.444091796875,4042.269287109375,242.02806131363798,68,0,0.1,0,0,0,0,26.9,2,34.6,0,0,27.6,6.7,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
