Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,McMurdo Dry Valleys,lyons_b4,mg/L,466,1993-12-14T00:00:00Z,2014-01-29T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lyons_trib,mg/L,4,2010-01-28T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,mariah_mouth,mg/L,309,1993-12-30T00:00:00Z,2014-01-24T00:00:00Z,0
LTER,McMurdo Dry Valleys,mason_mouth,mg/L,62,1995-12-11T00:00:00Z,2007-12-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,mckay_mouth,mg/L,302,1994-01-11T00:00:00Z,2013-01-11T00:00:00Z,0
LTER,McMurdo Dry Valleys,mcknight_mouth,mg/L,404,1993-12-23T00:00:00Z,2014-01-20T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,onyx_lwright,mg/L,946,1994-12-29T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,onyx_vnda,mg/L,875,1994-12-30T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,priscu_b1,mg/L,523,1993-12-15T00:00:00Z,2013-01-14T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,red_bfalls,mg/L,498,1993-12-20T00:00:00Z,2013-12-16T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,santafe_b2,mg/L,816,1993-12-14T00:00:00Z,2014-01-29T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,sharp_mouth,mg/L,133,1994-01-20T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,vguerard_f6,mg/L,809,1994-01-13T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,vguerard_upper,mg/L,184,1994-01-10T00:00:00Z,2014-01-19T00:00:00Z,0
LTER,McMurdo Dry Valleys,vincent_mouth,mg/L,80,1994-12-28T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,wharton_mouth,mg/L,350,1994-01-11T00:00:00Z,2013-01-11T00:00:00Z,0.1
